,clustering,closeness,betweenness,average_shortest_path_lenght,eigenvector,assortativity,information_centrality,approximate_current_flow_betweenness_centrality,shannon_entropy,degree_variance
watts-strogatz_46.edgelist,0.6394337445637703,0.1278987857244015,3454.221,7.907442,0.4875711666475701,0.0499581277840924,0.0016852806578841,0.0206647041368716,0.6831054132691324,3.741657386773941
watts-strogatz_49.edgelist,0.6428904325439979,0.1156850401309169,3864.294,8.727588,0.5713073733713966,-0.0045752292788588,0.0015836167104328,0.0212039415699729,0.6183037668431085,3.741657386773941
watts-strogatz_58.edgelist,0.6454684690683892,0.1145605570926491,3920.149,8.839298,0.5821085751915951,-0.0010150643986018,0.0015529040039167,0.0216370986879564,0.5582478658040535,3.741657386773941
watts-strogatz_59.edgelist,0.6477810092578203,0.1060950819279256,4260.597,9.520194,0.4990423922445013,-0.0149304948406326,0.0014199211387369,0.0261729353534802,0.5024364731732198,3.452052529534663
watts-strogatz_30.edgelist,0.6484038538382987,0.1113180543809443,4036.898999999999,9.072798,0.5415563501748933,-0.0117238910380684,0.0015171213945804,0.0224063638553539,0.5290006117713932,3.741657386773941
watts-strogatz_25.edgelist,0.6469478357380688,0.1107139662066601,4054.5769999999993,9.108154,0.4623301541117688,0.0091743119266201,0.0015119240720841,0.021645666535588,0.5465280248092897,3.452052529534663
watts-strogatz_8.edgelist,0.6504074065851113,0.1043567451557994,4370.278,9.739556,0.4178676609240669,-0.0129311075991144,0.001393890104875,0.0262435344197326,0.4843460996056162,3.741657386773941
watts-strogatz_60.edgelist,0.6407838089743021,0.1249868592265541,3547.163,8.093326,0.6169371201819522,-0.0076640322760035,0.0016857169402368,0.0213071926853398,0.6495974938120721,3.741657386773941
watts-strogatz_0.edgelist,0.6482472304242612,0.1107189976556482,4090.464,9.179928,0.5881549673474422,0.0014668428803658,0.0014471627403004,0.0207851897358382,0.4956720647220064,3.741657386773941
watts-strogatz_11.edgelist,0.6475902945812152,0.1061697379515277,4319.57,9.63814,0.3678967744505198,-0.0009349112976173,0.0014512518770494,0.0211337468676711,0.5230002702580493,3.741657386773941
watts-strogatz_64.edgelist,0.6449264101937976,0.1176370932920952,3794.153999999999,8.587308,0.6105360736319205,-0.0073298688000554,0.0015706486291702,0.0201143978782527,0.5436822131225001,3.452052529534663
watts-strogatz_41.edgelist,0.6478044665453092,0.1102542341195003,4094.341,9.187682,0.5561869367921981,-0.0096877458512481,0.0014878457642929,0.0232177344038777,0.5290006117713932,3.452052529534663
watts-strogatz_32.edgelist,0.6494460848522523,0.1032450778283198,4443.086,9.885172,0.5363141317871261,-0.0102425941716339,0.0014211059467982,0.0246818953408571,0.5024364731732198,3.452052529534663
watts-strogatz_36.edgelist,0.642529016222454,0.121160507847209,3660.078,8.319156,0.4463031121525564,-0.0093820262707101,0.0016899522155942,0.0215788811125222,0.6416034928649902,3.741657386773941
watts-strogatz_13.edgelist,0.6439985795454546,0.1121991433166185,4065.775999999999,9.130552,0.5083926531524775,-0.0064844053912775,0.0015509916383692,0.0224468105705861,0.5932248124975228,3.741657386773941
watts-strogatz_29.edgelist,0.6457635019645275,0.1172380543959311,3812.887,8.624774,0.4206652103323134,-0.0112640842161741,0.0015582044611237,0.022143807451263,0.5549167809654851,3.452052529534663
watts-strogatz_18.edgelist,0.6422150704694263,0.1234382005851449,3581.6180000000004,8.162236,0.4528416651516397,-0.0137673222963839,0.0016717015597378,0.019351750121467,0.604950380148671,3.741657386773941
watts-strogatz_61.edgelist,0.6491652606340467,0.1106562947464874,4086.523,9.172046,0.371295452525798,0.003745360100612,0.0013991706995468,0.0251406982596258,0.48189081347591,3.741657386773941
watts-strogatz_91.edgelist,0.6438368325269652,0.11951785906587,3745.658,8.490316,0.4388601875564857,-0.0213229345719536,0.00158619738257,0.0220015907202121,0.6037588116079158,4.031128874149275
watts-strogatz_26.edgelist,0.6472338158245271,0.1020846119927584,4495.012,9.989024,0.5927087831414781,0.0036438168980493,0.0013893336560962,0.0244080703344032,0.51136570916872,3.741657386773941
watts-strogatz_28.edgelist,0.6475236974715297,0.1116284515900201,4039.912,9.078824,0.5118942339077706,-0.0201078375374471,0.0015284800626024,0.0229314907124959,0.5436822131225001,3.452052529534663
watts-strogatz_6.edgelist,0.6437465320164244,0.1146579324624853,3916.4229999999993,8.831846,0.4322583388447812,0.0153643426461052,0.0015385068561889,0.0220854548708539,0.5923658774812472,3.741657386773941
watts-strogatz_89.edgelist,0.6446407564424123,0.1158047909320226,3880.357,8.759714,0.428613932595453,0.0083356152881947,0.0015314582675675,0.0220764116297293,0.5585610100507311,3.741657386773941
watts-strogatz_92.edgelist,0.6528459437251549,0.0962619726931281,4797.811,10.594622,0.5072700367884291,0.00286994042742,0.0013102509381389,0.0251279681160164,0.3774539658094461,3.452052529534663
watts-strogatz_80.edgelist,0.6406887981537369,0.1268954785256365,3468.286,7.935572,0.4686478564465012,0.0115043589932851,0.0017507564349646,0.0195568399009611,0.6457729308686126,3.452052529534663
watts-strogatz_2.edgelist,0.6455064035691297,0.1165982984136012,3841.322,8.681644,0.5397109525634749,0.0026860242694328,0.0015252747692901,0.0219746957711046,0.5666636171969953,3.741657386773941
watts-strogatz_22.edgelist,0.6478044665453092,0.1065049042699279,4237.273,9.473546,0.5668787577186121,-0.0009268977310847,0.0014685763180282,0.023625320453858,0.5290006117713932,3.452052529534663
watts-strogatz_85.edgelist,0.6429237325756904,0.1191656523945555,3743.874,8.486748,0.4559327589484839,-0.0048631548646254,0.0016278771153953,0.0206128778045077,0.5802224122024074,3.741657386773941
watts-strogatz_19.edgelist,0.6495648699049817,0.1138197060994958,3957.337,8.913674,0.4916784307628184,0.0239776165532239,0.0014533132873306,0.0237116136971567,0.51136570916872,3.741657386773941
watts-strogatz_81.edgelist,0.6465247408262481,0.110881533509009,4092.632000000001,9.184264,0.4485214424514386,-0.0114429737516579,0.0014688399690819,0.0217669296068734,0.5293955702196658,3.741657386773941
watts-strogatz_33.edgelist,0.6446930350246372,0.1186357529321946,3775.3560000000007,8.549712,0.5824715528883744,-0.0029350216752063,0.0015850519810318,0.0205015032621135,0.5915053376870647,3.741657386773941
watts-strogatz_3.edgelist,0.6437559644022282,0.1207636522814139,3670.588,8.340176,0.4342993191928603,-0.0078887452085775,0.0016532715899449,0.0207914560671094,0.6302884804439531,3.741657386773941
watts-strogatz_39.edgelist,0.6491364383075079,0.1081861246368961,4168.866,9.336732,0.4656015065517854,0.0120559440075672,0.0014238085325518,0.0226863082113855,0.514000610000453,3.741657386773941
watts-strogatz_20.edgelist,0.6466056919593305,0.1111129873506526,4073.406,9.145812,0.5198242505693909,-0.0118779578812112,0.0015179974311753,0.0225762031771412,0.514000610000453,3.741657386773941
watts-strogatz_73.edgelist,0.6399804735172077,0.127027904282352,3473.8949999999995,7.94679,0.3604454388548555,-0.0058781285903329,0.0017472035165372,0.0188835609423569,0.6816279690291528,3.741657386773941
watts-strogatz_87.edgelist,0.6485280404955375,0.105828298509372,4283.028,9.565056,0.5290034953474863,-0.0128473202268282,0.0014662041874126,0.0234754425153744,0.4934305198024952,3.452052529534663
watts-strogatz_65.edgelist,0.648180627400484,0.1098122043510729,4110.396999999999,9.219794,0.3758275328979658,-0.0031883233532816,0.0014655049471261,0.0236522131818677,0.5089754912346309,3.452052529534663
watts-strogatz_27.edgelist,0.6448311838220604,0.1152322226253659,3894.19,8.78738,0.5495226767651527,0.0419182227153523,0.0016055290270111,0.0204532262715005,0.5490114795322655,3.741657386773941
watts-strogatz_86.edgelist,0.6428523869764965,0.1242973348117951,3567.91,8.13482,0.4957089144147129,-0.0045580099568955,0.0016302590930247,0.0214245193049786,0.5971777832378521,3.741657386773941
watts-strogatz_38.edgelist,0.6504074065851113,0.1030822145568392,4441.315,9.88163,0.4082314167188626,0.0065024051427605,0.0013426593170362,0.0272193098721193,0.4911874050295284,3.452052529534663
watts-strogatz_16.edgelist,0.6457348338549643,0.1184267234387301,3784.776,8.568552,0.5614245513483422,-0.0205280286168508,0.0015587644446534,0.0221256855949847,0.5582478658040535,3.741657386773941
watts-strogatz_24.edgelist,0.6468290084130613,0.1139331707684886,3923.343,8.845686,0.3934273113083888,0.0113454786423351,0.0015434338547707,0.0223754636656039,0.5549167809654851,3.452052529534663
watts-strogatz_35.edgelist,0.6464007458214024,0.1139311864607526,3936.5700000000006,8.87214,0.5693508154728524,-0.0145887384916547,0.0015500058928458,0.0222949330275554,0.5491886867074333,3.741657386773941
watts-strogatz_66.edgelist,0.6481518481518481,0.1083770716525202,4160.547,9.320094,0.4503879311238852,-0.0097327632873406,0.0014715713629298,0.0222480680520536,0.5049224692211136,3.741657386773941
watts-strogatz_15.edgelist,0.6476856476856477,0.1092747367458303,4114.238,9.227476,0.5255123430172735,-0.0118636069315874,0.0014936971043285,0.02261441306748,0.5116135437774685,3.741657386773941
watts-strogatz_94.edgelist,0.6440794584396848,0.120548755936433,3683.642,8.366284,0.4069696981039093,-0.0157486799840274,0.0016380679042858,0.0199245837406152,0.6049503801486709,3.452052529534663
watts-strogatz_57.edgelist,0.643242403391561,0.1184787653418968,3783.788,8.566576,0.4223328834780616,0.0178268209584487,0.0016224618899245,0.0205906775124182,0.5831396478434633,3.741657386773941
watts-strogatz_77.edgelist,0.6513166659265509,0.100571518933644,4604.141999999999,10.207284,0.3232223184695219,0.0151606854268336,0.0013072961851161,0.0268107054730804,0.4566031395048749,3.452052529534663
watts-strogatz_55.edgelist,0.6453302556818182,0.1182222207120342,3774.258,8.547516,0.5259953177348933,0.0059656212678889,0.0015951382610565,0.0214704556955286,0.6059344171186375,3.741657386773941
watts-strogatz_99.edgelist,0.6400230782886561,0.1205444763703872,3723.024,8.445048,0.4946739969579664,-0.0215191734166954,0.0016330296846065,0.0213516939104299,0.6654121918834637,3.741657386773941
watts-strogatz_72.edgelist,0.6444409917208621,0.1189788717501613,3749.768,8.498536,0.4234050729586168,0.002701158556958,0.0015791817595192,0.0224414751085898,0.5885277449274368,3.741657386773941
watts-strogatz_79.edgelist,0.6466671106079777,0.1128410784145401,3990.545,8.98009,0.2043697363163054,-0.0125756104673085,0.0014841330386,0.0234672830746236,0.5446598399747672,4.031128874149275
watts-strogatz_93.edgelist,0.6417347301136364,0.1256489181810337,3515.798,8.030596,0.4784320551518389,0.0096568344102388,0.0016695610813165,0.0209044928977984,0.6130697915503487,3.452052529534663
watts-strogatz_10.edgelist,0.6487368467788482,0.1087296987243608,4141.823,9.282646,0.5020285088650163,-0.0052047266959636,0.0014678287060375,0.0235877015654611,0.5205421451234757,3.741657386773941
watts-strogatz_75.edgelist,0.6466958201069946,0.1110562968950674,4055.082,9.109164,0.5191703835115343,-0.0009749861833221,0.0014773189166046,0.0232440544731723,0.5407710625816698,3.741657386773941
watts-strogatz_5.edgelist,0.6464529876587055,0.1180824562230776,3792.9049999999993,8.58481,0.4926901052276035,0.0142770957041792,0.0015799369315914,0.0225771007150432,0.5802224122024074,3.741657386773941
watts-strogatz_70.edgelist,0.6423197283440975,0.1230005055552755,3602.705,8.20441,0.4948405435779605,-0.002867470976824,0.0016657737976217,0.021263891473686,0.6141130972487727,3.741657386773941
watts-strogatz_7.edgelist,0.6517974110176078,0.101693516682921,4477.222,9.953444,0.4219370587070978,-0.0169687731084414,0.0013599580980545,0.02448516159885,0.4394327859666399,3.741657386773941
watts-strogatz_83.edgelist,0.643779968034097,0.1145380938405596,3939.469000000001,8.877938,0.470847772762087,-0.0196062827642967,0.0015405355985091,0.0235879049059279,0.5463476416390328,3.741657386773941
watts-strogatz_44.edgelist,0.6410358830969975,0.1210120055955415,3686.591,8.372182,0.4438180105123721,-0.00437758204181,0.0016185500002788,0.020405362954515,0.6326217104508682,4.031128874149275
watts-strogatz_14.edgelist,0.6422722733828914,0.1248157468737956,3536.884,8.072768,0.452482598348038,0.0110731945121274,0.001722074994542,0.0193662701449828,0.659316320609102,3.741657386773941
watts-strogatz_1.edgelist,0.650425092676863,0.1075613032272616,4196.444,9.391888,0.5422436789859256,-0.0156646907626273,0.0014879621129003,0.0222670980719694,0.5277510962759048,3.452052529534663
watts-strogatz_23.edgelist,0.6486846486846487,0.1042060788587834,4426.737,9.852474,0.5639195568543343,0.0035241220075853,0.0013884746636995,0.0253301740368496,0.5049224692211136,3.741657386773941
watts-strogatz_40.edgelist,0.6431044431621465,0.1154114466622037,3933.682000000001,8.866364,0.4733499346907801,0.0056553564071646,0.0015353669953424,0.0240300225561513,0.6142867165011701,3.741657386773941
watts-strogatz_47.edgelist,0.6479232801296424,0.1111548261256071,4063.960000000001,9.12692,0.3268769398407382,-0.0115891917125193,0.0014796704414795,0.0232773874203382,0.5315298228394623,3.741657386773941
watts-strogatz_12.edgelist,0.6463863979401581,0.1141324811046708,3923.122,8.845244,0.4947423464557816,0.0028090752843392,0.0015569929907432,0.0228852280922641,0.5747086564165025,3.741657386773941
watts-strogatz_56.edgelist,0.6497269215398961,0.1082707615985997,4174.771,9.348542,0.4653222738249924,0.0133614986683898,0.0014294237559391,0.0228006148008031,0.4934305198024952,3.741657386773941
watts-strogatz_42.edgelist,0.6410785619174434,0.1267124395826609,3478.588,7.956176,0.6210340989700713,0.0071063292819346,0.0017388091693892,0.0203237217474321,0.6449575327287527,3.741657386773941
watts-strogatz_74.edgelist,0.6453259928519103,0.1126198661770284,4017.471,9.033942,0.3666068557156747,0.0096457960098686,0.0014823644293213,0.0220074225965831,0.53770937933098,3.741657386773941
watts-strogatz_48.edgelist,0.6436562194797123,0.1197284906000682,3721.058,8.441116,0.3903642632720936,0.0028090752843392,0.001641041871523,0.0219119462770932,0.5855485438118002,3.452052529534663
watts-strogatz_78.edgelist,0.6445263087814296,0.1203487115290582,3699.909,8.398818,0.5517060943101628,-0.0110695704496486,0.0016461945694792,0.0215608704041825,0.6347059584685415,3.741657386773941
watts-strogatz_90.edgelist,0.6440320539856601,0.1150948960346625,3887.692,8.774384,0.468579098858411,0.0112072651697927,0.0015896232560222,0.0213099125672199,0.5549167809654851,3.741657386773941
watts-strogatz_98.edgelist,0.6432376048648408,0.1223344828223527,3644.626,8.288252,0.5620760115056721,-0.0081078942655348,0.0016262962006811,0.0196016809374421,0.6016955411119412,3.741657386773941
watts-strogatz_84.edgelist,0.6467245321553045,0.11504190328505,3928.084,8.855168,0.3990593871115471,-0.0030902897001805,0.0015178601353792,0.0227069970184525,0.5230002702580492,3.741657386773941
watts-strogatz_17.edgelist,0.6442175360710322,0.1150959363260067,3907.856,8.814712,0.5617676306781575,-0.0150150150149436,0.0015633508686242,0.0235840263746347,0.5689955935892812,3.452052529534663
watts-strogatz_50.edgelist,0.6507027243056018,0.1010863460421414,4522.762,10.044524,0.4230671195461458,0.009269723935003,0.0013657543923794,0.0229280292830601,0.4455899993525077,3.741657386773941
watts-strogatz_52.edgelist,0.6462153163152053,0.1172634070936461,3810.859,8.620718,0.5146603562370703,-0.0050050050048863,0.0015712193003256,0.0204373176335042,0.5576458652229529,3.741657386773941
watts-strogatz_54.edgelist,0.6444409917208621,0.120852361113785,3680.287,8.359574,0.5162558857212405,0.0277423909313114,0.0016196788231485,0.0210929254629312,0.5724418901859313,3.452052529534663
watts-strogatz_45.edgelist,0.6449500554938957,0.1150864143239158,3886.633,8.772266,0.5474180139467942,-0.0029673590504029,0.0015348025842555,0.0226633170571533,0.5555203739255414,3.741657386773941
watts-strogatz_71.edgelist,0.6479611090146286,0.1145718454219026,3916.996000000001,8.832992,0.4062199871874983,-0.0090414146922152,0.0015366154129438,0.0209977359273785,0.5468831977208971,3.741657386773941
watts-strogatz_53.edgelist,0.6425194753312471,0.1175708627526016,3790.674,8.580348,0.3836479023777001,-0.008081686597204,0.0016090963708085,0.0215974456787469,0.6141130972487727,3.741657386773941
watts-strogatz_67.edgelist,0.6404509342683414,0.122418508214546,3627.605,8.25421,0.3477069854434579,-0.0028564452178431,0.0016570791848533,0.0210030470359957,0.6562105554455556,3.741657386773941
watts-strogatz_76.edgelist,0.6457584232254627,0.1172419346507345,3798.980000000001,8.59696,0.4294908558670121,0.0082338957318545,0.0016360413664601,0.0211840423810261,0.5967700425539924,3.452052529534663
watts-strogatz_69.edgelist,0.6463628493418277,0.1160229279712674,3854.486,8.707972,0.6064269882031454,-0.0111950527844566,0.0015836336681067,0.0211711794159021,0.560623491762443,3.452052529534663
