,clustering,closeness,betweenness,average_shortest_path_lenght,eigenvector,assortativity,information_centrality,approximate_current_flow_betweenness_centrality,shannon_entropy,degree_variance
waxman_18.edgelist,0.02283573974506132,0.29479046239537693,1204.344,3.407688,0.3131843630275873,0.12425805396429594,0.003641356173681533,0.005853875699637543,3.9443326785120463,7.788880963698615
waxman_50.edgelist,0.024261449865907152,,1220.0079999999998,inf,0.29206497075295856,0.11791357861092214,0.003531076818980751,0.005864964640213946,3.957240154588609,7.211102550927978
waxman_97.edgelist,0.022260173134679935,,1189.526,inf,0.2997421739264613,0.11777484064059311,0.003824532367400032,0.005806124371005065,3.908785907976559,7.788880963698615
waxman_39.edgelist,0.024950495049504952,0.29160273072254655,1223.365,3.44573,0.32641358373136636,0.13580439190920596,0.00359073271184713,0.005634660650825973,3.9137291086736457,6.6332495807108
waxman_90.edgelist,0.022835053600605747,0.29520429909727014,1202.602,3.404204,0.25738820099278653,0.11749073170865286,0.0036308789142666747,0.005578885803725607,3.945614208670557,7.788880963698615
waxman_23.edgelist,0.025322332186794402,0.292251882633814,1218.2329999999997,3.435466,0.25179486449109073,0.11759334972736893,0.003650533895677353,0.005561263625033921,3.8541081734592213,7.5
waxman_77.edgelist,0.02371334239658186,0.29718838775712136,1191.122,3.381244,0.3050267418697661,0.15650145737174376,0.0037004702023349565,0.005583018676178613,3.9717355190540102,6.922186552431729
waxman_99.edgelist,0.022850320110340286,,1202.459,inf,0.26940295956270666,0.14264288618499335,0.0036838882397843783,0.005680789540268918,3.90616271100149,6.922186552431729
waxman_42.edgelist,0.022213607288234155,0.29707498738573745,1191.425,3.38185,0.3039726049210862,0.17068196894565602,0.0037911035548788457,0.005737938456381212,3.9308922017848476,6.922186552431729
waxman_30.edgelist,0.023056913132587103,,1189.957,inf,0.3239459237680002,0.17691065362824052,0.003649685472315893,0.005675901101614822,3.9969334340998097,6.6332495807108
waxman_73.edgelist,0.02258615840598836,0.29054058898210644,1228.9569999999999,3.456914,0.3198341057079074,0.10891847922065394,0.003534515043132414,0.005777269655435435,3.8738956466216683,7.211102550927978
waxman_87.edgelist,0.023728882308799968,,1202.5469999999998,inf,0.327654287793341,0.14267331677071712,0.003708861500864492,0.005793191364363155,3.9045187442995437,6.6332495807108
waxman_13.edgelist,0.022744459310104125,0.29650135073469036,1195.2329999999997,3.389466,0.302821018839331,0.1391521505570742,0.0036600400077747633,0.00556134674394807,3.9801500358658024,7.788880963698615
waxman_0.edgelist,0.02383399717332648,0.29096684661293126,1226.487,3.451974,0.30634454715269316,0.11062998672992076,0.00357746279186188,0.005792768534516293,3.882515032313614,7.5
waxman_57.edgelist,0.025092882569199945,,1186.7019999999998,inf,0.27408010716539316,0.15282376023153874,0.003759469259124193,0.005817055827613841,3.955014417334724,8.366600265340756
waxman_43.edgelist,0.026239405549750378,,1193.009,inf,0.28100140366506315,0.10617423139412141,0.0037454133817212227,0.005666856335766951,3.973455883445055,7.211102550927978
